,dataset,perturbation,edist_to_unperturbed,pvalue,significant,pvalue_adj,significant_adj
282,TianKampmann2021_CRISPRi,NCSTN,9.498949811771212,0.0,True,0.0,True
283,TianKampmann2021_CRISPRi,NDUFA2,3.158618600022521,0.11,False,0.9999999178512556,False
284,TianKampmann2021_CRISPRi,NDUFA9,-1.7910188879842508,0.79,False,1.0,False
285,TianKampmann2021_CRISPRi,NDUFAF2,15.868408994389084,0.0,True,0.0,True
286,TianKampmann2021_CRISPRi,NDUFAF5,-2.3250421230918903,0.84,False,1.0,False
287,TianKampmann2021_CRISPRi,NDUFAF6,4.858706895555656,0.03,True,0.994006902312854,False
288,TianKampmann2021_CRISPRi,NDUFS8,0.876347069736056,0.28,False,0.9999999999999994,False
289,TianKampmann2021_CRISPRi,NDUFV1,1.662834155379926,0.2,False,0.9999999999981212,False
290,TianKampmann2021_CRISPRi,NSF,3.309479126388567,0.11,False,0.9999999178512556,False
291,TianKampmann2021_CRISPRi,NTRK2,17.934982156877453,0.0,True,0.0,True
292,TianKampmann2021_CRISPRi,OPA3,-0.8534859487070605,0.56,False,1.0,False
293,TianKampmann2021_CRISPRi,OPTN,-0.7438916145654275,0.52,False,1.0,False
294,TianKampmann2021_CRISPRi,OSBPL6,0.8985225712806368,0.25,False,0.9999999999999956,False
295,TianKampmann2021_CRISPRi,PARP1,4.119470313884136,0.08,False,0.999996300235322,False
296,TianKampmann2021_CRISPRi,PAXIP1,-0.4545923605642201,0.47,False,1.0,False
297,TianKampmann2021_CRISPRi,PCDH1,2.898229074408789,0.16,False,0.9999999998293808,False
298,TianKampmann2021_CRISPRi,PDS5B,-0.823534322958352,0.57,False,1.0,False
299,TianKampmann2021_CRISPRi,PFDN1,-0.5729787600898533,0.55,False,1.0,False
300,TianKampmann2021_CRISPRi,PFN1,-0.9890869569448456,0.66,False,1.0,False
301,TianKampmann2021_CRISPRi,PGBD1,0.0244692169736993,0.38,False,1.0,False
302,TianKampmann2021_CRISPRi,PLD3,-0.4126814659457807,0.43,False,1.0,False
303,TianKampmann2021_CRISPRi,PLEKHG5,-2.446352426980184,0.89,False,1.0,False
304,TianKampmann2021_CRISPRi,PMPCA,6.295934650263092,0.03,True,0.994006902312854,False
305,TianKampmann2021_CRISPRi,POLG,3.880162329411604,0.04,True,0.998812172292412,False
306,TianKampmann2021_CRISPRi,PON2,6.709338493081958,0.02,True,0.969034006441728,False
307,TianKampmann2021_CRISPRi,POU4F1,0.5733137137665096,0.26,False,0.9999999999999978,False
308,TianKampmann2021_CRISPRi,PPP1R37,-0.7060861034056813,0.57,False,1.0,False
309,TianKampmann2021_CRISPRi,PPP2R2B,-1.8088358058885208,0.69,False,1.0,False
310,TianKampmann2021_CRISPRi,PRKAG2,-1.8845202083374488,0.75,False,1.0,False
311,TianKampmann2021_CRISPRi,PRNP,-0.8778334124071137,0.51,False,1.0,False
312,TianKampmann2021_CRISPRi,PRRC2C,-2.20607247549421,0.9,False,1.0,False
313,TianKampmann2021_CRISPRi,PSAP,-1.9559048074718248,0.75,False,1.0,False
314,TianKampmann2021_CRISPRi,PSMF1,-2.0707088459634804,0.82,False,1.0,False
315,TianKampmann2021_CRISPRi,PVR,3.65851653310213,0.13,False,0.9999999931593228,False
316,TianKampmann2021_CRISPRi,RAB7A,-3.355913104209605,1.0,False,1.0,False
317,TianKampmann2021_CRISPRi,RAB10,2.5490552344419086,0.17,False,0.9999999999471656,False
318,TianKampmann2021_CRISPRi,RBM17,-3.098893769524807,0.95,False,1.0,False
319,TianKampmann2021_CRISPRi,REEP2,0.4483372491870625,0.25,False,0.9999999999999956,False
320,TianKampmann2021_CRISPRi,RELN,1.345161442996471,0.24,False,0.999999999999985,False
321,TianKampmann2021_CRISPRi,RFC3,1.12331814331165,0.23,False,0.9999999999999596,False
322,TianKampmann2021_CRISPRi,RGL1,-2.376321010353479,0.9,False,1.0,False
323,TianKampmann2021_CRISPRi,RGS2,-1.7107741983678864,0.72,False,1.0,False
324,TianKampmann2021_CRISPRi,RHOT1,0.6839129141378635,0.3,False,1.0,False
325,TianKampmann2021_CRISPRi,RIMBP2,0.7770057479155525,0.3,False,1.0,False
326,TianKampmann2021_CRISPRi,RNF165,0.8097985823396243,0.42,False,1.0,False
327,TianKampmann2021_CRISPRi,RPL6,-0.8146739547368327,0.63,False,1.0,False
328,TianKampmann2021_CRISPRi,RPL14,0.3192164108023974,0.36,False,1.0,False
329,TianKampmann2021_CRISPRi,SARM1,0.7274257170439284,0.27,False,0.9999999999999992,False
330,TianKampmann2021_CRISPRi,SASH1,-2.748823188399143,0.88,False,1.0,False
331,TianKampmann2021_CRISPRi,SCAPER,-1.4075100502642215,0.61,False,1.0,False
332,TianKampmann2021_CRISPRi,SCFD1,4.657806370786744,0.04,True,0.998812172292412,False
333,TianKampmann2021_CRISPRi,SCO2,-0.4559446715143735,0.52,False,1.0,False
334,TianKampmann2021_CRISPRi,SEC24B,4.890227022269755,0.04,True,0.998812172292412,False
335,TianKampmann2021_CRISPRi,SERAC1,-1.791635688418836,0.82,False,1.0,False
336,TianKampmann2021_CRISPRi,SETX,-0.6115439481909277,0.57,False,1.0,False
337,TianKampmann2021_CRISPRi,SH3RF1,-3.640925458543762,0.99,False,1.0,False
338,TianKampmann2021_CRISPRi,SLC4A1AP,-1.1474470533865428,0.63,False,1.0,False
339,TianKampmann2021_CRISPRi,SLMAP,0.8175517204223866,0.26,False,0.9999999999999978,False
340,TianKampmann2021_CRISPRi,SNCB,-3.503103086235853,0.99,False,1.0,False
341,TianKampmann2021_CRISPRi,SOD1,5.901336647874871,0.01,True,0.8277500698084983,False
342,TianKampmann2021_CRISPRi,SOD2,-1.6257545005562122,0.68,False,1.0,False
343,TianKampmann2021_CRISPRi,SPG7,5.769175626471338,0.04,True,0.998812172292412,False
344,TianKampmann2021_CRISPRi,ST6GAL1,-0.6790978586652159,0.53,False,1.0,False
345,TianKampmann2021_CRISPRi,STX1B,4.69511418705153,0.04,True,0.998812172292412,False
346,TianKampmann2021_CRISPRi,SYNJ1,-3.5769834402446463,1.0,False,1.0,False
347,TianKampmann2021_CRISPRi,TAF1,-1.924325362486144,0.79,False,1.0,False
348,TianKampmann2021_CRISPRi,TDP2,-0.6950979908723127,0.51,False,1.0,False
349,TianKampmann2021_CRISPRi,TFAM,4.922670776957375,0.07,False,0.9999869726216664,False
350,TianKampmann2021_CRISPRi,THAP1,-0.7498529598990444,0.53,False,1.0,False
351,TianKampmann2021_CRISPRi,TMEM55A,4.427471560507428,0.07,False,0.9999869726216664,False
352,TianKampmann2021_CRISPRi,TOP1,-2.4572058471089804,0.88,False,1.0,False
353,TianKampmann2021_CRISPRi,TRAP1,4.603452094305084,0.04,True,0.998812172292412,False
354,TianKampmann2021_CRISPRi,TRIM26,-0.5769038444032617,0.5,False,1.0,False
355,TianKampmann2021_CRISPRi,TRIP4,-3.243259312995264,0.95,False,1.0,False
356,TianKampmann2021_CRISPRi,TRPM7,-1.4076069528007622,0.69,False,1.0,False
357,TianKampmann2021_CRISPRi,TUBB4A,-0.1337585762318269,0.32,False,1.0,False
358,TianKampmann2021_CRISPRi,UBA5,-2.1858019231265478,0.83,False,1.0,False
359,TianKampmann2021_CRISPRi,UBTD2,-2.1257219978851936,0.77,False,1.0,False
360,TianKampmann2021_CRISPRi,VAPB,-1.6538184725869485,0.75,False,1.0,False
361,TianKampmann2021_CRISPRi,VCP,-1.512107083579508,0.72,False,1.0,False
362,TianKampmann2021_CRISPRi,VPS13A,-0.729332309903242,0.52,False,1.0,False
363,TianKampmann2021_CRISPRi,VPS13C,-1.2321557789003066,0.52,False,1.0,False
364,TianKampmann2021_CRISPRi,VPS35,-0.0741937110050514,0.37,False,1.0,False
365,TianKampmann2021_CRISPRi,VPS54,3.821678166913301,0.09,False,0.9999989527670968,False
366,TianKampmann2021_CRISPRi,WDR45,-1.2085816917391412,0.63,False,1.0,False
367,TianKampmann2021_CRISPRi,WDR66,-2.207941020638714,0.78,False,1.0,False
368,TianKampmann2021_CRISPRi,WWOX,0.0468722234416816,0.42,False,1.0,False
369,TianKampmann2021_CRISPRi,XIAP,0.9414608946563874,0.27,False,0.9999999999999992,False
370,TianKampmann2021_CRISPRi,XRCC1,-1.738373363548391,0.68,False,1.0,False
371,TianKampmann2021_CRISPRi,YARS,4.016871580771664,0.1,False,0.9999997137939236,False
372,TianKampmann2021_CRISPRi,ZNF292,2.067538117169164,0.19,False,0.999999999994458,False
373,TianKampmann2021_CRISPRi,ZNF592,4.012553955685718,0.08,False,0.999996300235322,False
374,TianKampmann2021_CRISPRi,ZNF599,4.812298203913628,0.05,False,0.9996818689708972,False
375,TianKampmann2021_CRISPRi,control,0.0,0.0,True,0.0,True
376,AissaBenevolenskaya2021,control,0.0,0.0,True,0.0,True
377,AissaBenevolenskaya2021,crizotinib,2.645868244301198,0.0,True,0.0,True
378,AissaBenevolenskaya2021,osimertinib,62.02023428524872,0.0,True,0.0,True
379,AissaBenevolenskaya2021,osimertinib+crizotinib,92.05922996397966,0.0,True,0.0,True
380,McFarlandTshemiak2020_all_expts_combined,AZD5591,43.52150700261615,0.0,True,0.0,True
381,McFarlandTshemiak2020_all_expts_combined,Afatinib,35.969686190911546,0.0,True,0.0,True
382,McFarlandTshemiak2020_all_expts_combined,BRD3379,6.375589250208179,0.0,True,0.0,True
383,McFarlandTshemiak2020_all_expts_combined,Bortezomib,173.7375318525181,0.0,True,0.0,True
384,McFarlandTshemiak2020_all_expts_combined,Dabrafenib,6.380613915261961,0.0,True,0.0,True
385,McFarlandTshemiak2020_all_expts_combined,Everolimus,43.348076883161696,0.0,True,0.0,True
386,McFarlandTshemiak2020_all_expts_combined,Gemcitabine,66.61769753362285,0.0,True,0.0,True
387,McFarlandTshemiak2020_all_expts_combined,Idasanutlin,18.345565363041658,0.0,True,0.0,True
388,McFarlandTshemiak2020_all_expts_combined,JQ1,84.09957222889449,0.0,True,0.0,True
389,McFarlandTshemiak2020_all_expts_combined,Navitoclax,6.36005518923929,0.0,True,0.0,True
390,McFarlandTshemiak2020_all_expts_combined,Prexasertib,52.74214090752258,0.0,True,0.0,True
391,McFarlandTshemiak2020_all_expts_combined,Taselisib,40.643864698266896,0.0,True,0.0,True
392,McFarlandTshemiak2020_all_expts_combined,Trametinib,23.905997628956182,0.0,True,0.0,True
393,McFarlandTshemiak2020_all_expts_combined,control,0.0,0.0,True,0.0,True
394,McFarlandTshemiak2020_all_expts_combined,sgGPX4-1,45.08727263033023,0.0,True,0.0,True
395,McFarlandTshemiak2020_all_expts_combined,sgGPX4-2,46.08392339924518,0.0,True,0.0,True
396,McFarlandTshemiak2020_all_expts_combined,sgLACZ,47.5794844428093,0.0,True,0.0,True
397,McFarlandTshemiak2020_all_expts_combined,sgOR2J2,44.70265607278526,0.0,True,0.0,True
398,GasperiniShendure2019_lowMOI,control,0.0,0.0,True,0.0,True
399,GasperiniShendure2019_lowMOI,,48.16079181728492,0.0,True,0.0,True
400,ZhaoSims2021,Ana-12,51.52281886177303,0.0,True,0.0,True
401,ZhaoSims2021,Ispenisib,42.26144263281248,0.0,True,0.0,True
402,ZhaoSims2021,RO4929097,39.24758127719372,0.0,True,0.0,True
403,ZhaoSims2021,Tazemetostat,39.732366413029496,0.0,True,0.0,True
404,ZhaoSims2021,control,0.0,0.0,True,0.0,True
405,ZhaoSims2021,etoposide,17.9262335492231,0.0,True,0.0,True
406,ZhaoSims2021,panobinostat,29.81812726350813,0.0,True,0.0,True
407,DixitRegev2016,control,0.0,0.0,True,0.0,True
408,DixitRegev2016,p_INTERGENIC216151,-2.622731907832076,0.8,False,0.9982789632,False
409,DixitRegev2016,p_INTERGENIC393453,4.48047186846938,0.09,False,0.9595044465405655,False
410,DixitRegev2016,p_INTERGENIC393453 + p_INTERGENIC216151,-4.136268948394985,1.0,False,1.0,False
411,DixitRegev2016,p_INTERGENIC393453 + p_sgE2F4_6,5.347676347704123,0.07,False,0.9451321500652804,False
412,DixitRegev2016,p_INTERGENIC393453 + p_sgE2F4_7,2.8843323279531603,0.13,False,0.9797446816498806,False
413,DixitRegev2016,p_INTERGENIC393453 + p_sgELF1_2,5.946466540160458,0.11,False,0.9696820243827636,False
414,DixitRegev2016,p_INTERGENIC393453 + p_sgELF1_4,3.990020619741813,0.06,False,0.941939433949769,False
415,DixitRegev2016,p_INTERGENIC393453 + p_sgELF1_5,1.0524928887875262,0.28,False,0.9957717174147548,False
416,DixitRegev2016,p_INTERGENIC393453 + p_sgGABPA_1,6.657966557015016,0.03,True,0.8009776196855555,False
417,DixitRegev2016,p_INTERGENIC1144056,2.924832341365061,0.07,False,0.9451321500652804,False
418,DixitRegev2016,p_INTERGENIC1144056 + p_INTERGENIC393453,5.48205257326228,0.08,False,0.9502993825197004,False
419,DixitRegev2016,p_INTERGENIC1144056 + p_sgELF1_2,1.2982272252619111,0.33,False,0.9969264966516124,False
420,DixitRegev2016,p_INTERGENIC1144056 + p_sgELF1_5,3.0361639393988757,0.18,False,0.9929959972231756,False
421,DixitRegev2016,p_INTERGENIC1144056 + p_sgGABPA_1,1.9687572480443687,0.18,False,0.9929959972231756,False
422,DixitRegev2016,p_INTERGENIC1216445,3.87400485533243,0.06,False,0.941939433949769,False
423,DixitRegev2016,p_INTERGENIC1216445 + p_sgELF1_2,0.3194837706269879,0.32,False,0.9969264966516124,False
424,DixitRegev2016,p_sgCREB1_2,-2.338865064240025,0.72,False,0.9982789632,False
425,DixitRegev2016,p_sgCREB1_2 + p_INTERGENIC393453,-0.6640018196174537,0.49,False,0.9982511252963449,False
426,DixitRegev2016,p_sgCREB1_4,3.586982300362933,0.09,False,0.9595044465405655,False
427,DixitRegev2016,p_sgCREB1_4 + p_INTERGENIC393453,-1.705643170462963,0.72,False,0.9982789632,False
428,DixitRegev2016,p_sgCREB1_5,6.101841386361144,0.05,False,0.919005289182407,False
429,DixitRegev2016,p_sgCREB1_5 + p_INTERGENIC216151,4.813239204684919,0.13,False,0.9797446816498806,False
430,DixitRegev2016,p_sgCREB1_5 + p_INTERGENIC393453,2.322051871124472,0.2,False,0.9940970418964128,False
431,DixitRegev2016,p_sgE2F4_6,6.733869233598824,0.05,False,0.919005289182407,False
432,DixitRegev2016,p_sgE2F4_6 + p_INTERGENIC216151,8.19999006607324,0.01,True,0.4473165228376147,False
433,DixitRegev2016,p_sgE2F4_7,-0.6930444158903697,0.49,False,0.9982511252963449,False
434,DixitRegev2016,p_sgEGR1_2,6.687572762183606,0.03,True,0.8009776196855555,False
435,DixitRegev2016,p_sgEGR1_3,5.157344851743005,0.07,False,0.9451321500652804,False
436,DixitRegev2016,p_sgEGR1_4,-0.897054153588499,0.62,False,0.9982511252963449,False
437,DixitRegev2016,p_sgELF1_1,3.466699880841162,0.09,False,0.9595044465405655,False
438,DixitRegev2016,p_sgELF1_1 + p_INTERGENIC393453,6.113517518835948,0.03,True,0.8009776196855555,False
439,DixitRegev2016,p_sgELF1_2,0.6881188459797443,0.38,False,0.9969776854509634,False
440,DixitRegev2016,p_sgELF1_2 + p_INTERGENIC216151,-1.97500831892674,0.72,False,0.9982789632,False
441,DixitRegev2016,p_sgELF1_4,4.754635940620204,0.06,False,0.941939433949769,False
442,DixitRegev2016,p_sgELF1_5,6.707366159237012,0.03,True,0.8009776196855555,False
443,DixitRegev2016,p_sgELF1_5 + p_sgELF1_2,1.7684241508857497,0.22,False,0.9945801576207276,False
444,DixitRegev2016,p_sgELK1_1,2.140887639788048,0.23,False,0.9946319753252624,False
445,DixitRegev2016,p_sgELK1_1 + p_INTERGENIC393453,7.277844489041996,0.05,False,0.919005289182407,False
446,DixitRegev2016,p_sgELK1_6,0.2897120189058455,0.48,False,0.9982511252963449,False
447,DixitRegev2016,p_sgELK1_6 + p_sgELF1_2,4.636089044897318,0.06,False,0.941939433949769,False
448,DixitRegev2016,p_sgELK1_7,0.5135307916809495,0.36,False,0.9969776854509634,False
449,DixitRegev2016,p_sgETS1_3,2.850223792421559,0.16,False,0.9892536387036138,False
450,DixitRegev2016,p_sgETS1_3 + p_INTERGENIC393453,4.880176810555327,0.07,False,0.9451321500652804,False
451,DixitRegev2016,p_sgETS1_5,1.5337674705250492,0.26,False,0.9957717174147548,False
452,DixitRegev2016,p_sgETS1_5 + p_INTERGENIC393453,1.2288912545526784,0.2,False,0.9940970418964128,False
453,DixitRegev2016,p_sgGABPA_1,1.0481228891063097,0.25,False,0.9957717174147548,False
454,DixitRegev2016,p_sgGABPA_9,6.970361614103325,0.06,False,0.941939433949769,False
455,DixitRegev2016,p_sgGABPA_9 + p_INTERGENIC393453,2.8476639595435813,0.12,False,0.9754530525792596,False
456,DixitRegev2016,p_sgIRF1_2,3.91426430329048,0.06,False,0.941939433949769,False
457,DixitRegev2016,p_sgIRF1_3,4.569344170674924,0.09,False,0.9595044465405655,False
458,DixitRegev2016,p_sgNR2C2_2,-0.2895396679930968,0.43,False,0.9979364100106958,False
459,DixitRegev2016,p_sgNR2C2_3,1.089138645479352,0.26,False,0.9957717174147548,False
460,DixitRegev2016,p_sgNR2C2_5,8.251794673190204,0.02,True,0.6774030635531471,False
461,DixitRegev2016,p_sgNR2C2_5 + p_INTERGENIC393453,8.358680186902859,0.01,True,0.4473165228376147,False
462,DixitRegev2016,p_sgNR2C2_5 + p_sgELF1_2,6.201809338702333,0.08,False,0.9502993825197004,False
463,DixitRegev2016,p_sgNR2C2_5 + p_sgELK1_6,0.1619680182237459,0.47,False,0.9982511252963449,False
464,DixitRegev2016,p_sgYY1_3,5.662793411695333,0.02,True,0.6774030635531471,False
465,DixitRegev2016,p_sgYY1_3 + p_INTERGENIC393453,8.431284652474432,0.01,True,0.4473165228376147,False
466,DixitRegev2016,p_sgYY1_10,8.828515307309715,0.02,True,0.6774030635531471,False
467,DatlingerBock2017,Tcrlibrary_BACH2_1,-1.140142199454175,0.6,False,0.9999999926131208,False
468,DatlingerBock2017,Tcrlibrary_BACH2_2,-0.7744018997770752,0.49,False,0.9999999888289596,False
469,DatlingerBock2017,Tcrlibrary_BACH2_3,-0.1029802234416763,0.34,False,0.9999988909532004,False
470,DatlingerBock2017,Tcrlibrary_DOK2_1,-1.1381098823290756,0.6,False,0.9999999926131208,False
471,DatlingerBock2017,Tcrlibrary_DOK2_3,-2.052056195495084,0.67,False,0.9999999926131208,False
472,DatlingerBock2017,Tcrlibrary_EGR1_1,3.9452328817462217,0.11,False,0.9915862370415922,False
473,DatlingerBock2017,Tcrlibrary_EGR1_2,-1.6913250958118624,0.54,False,0.9999999888289596,False
474,DatlingerBock2017,Tcrlibrary_EGR1_3,-2.0640495666318373,0.69,False,0.9999999926131208,False
475,DatlingerBock2017,Tcrlibrary_EGR2_2,-1.5480783512718403,0.77,False,0.9999999926131208,False
476,DatlingerBock2017,Tcrlibrary_EGR3_1,-0.3053755071795194,0.53,False,0.9999999888289596,False
477,DatlingerBock2017,Tcrlibrary_EGR4_2,4.601201282313497,0.12,False,0.9939840130430396,False
478,DatlingerBock2017,Tcrlibrary_FOS_1,0.1217916236444125,0.29,False,0.9999912343554384,False
479,DatlingerBock2017,Tcrlibrary_FOS_2,-2.57006320353068,0.88,False,0.9999999926131208,False
480,DatlingerBock2017,Tcrlibrary_FOS_3,0.7082226916946581,0.28,False,0.9999898459949492,False
481,DatlingerBock2017,Tcrlibrary_JUNB_1,0.1100685236909839,0.38,False,0.9999997727342116,False
482,DatlingerBock2017,Tcrlibrary_JUNB_2,-2.3988377787455875,0.76,False,0.9999999926131208,False
483,DatlingerBock2017,Tcrlibrary_JUNB_3,-0.8360086911015401,0.61,False,0.9999999926131208,False
484,DatlingerBock2017,Tcrlibrary_JUND_1,-1.7374727353171409,0.72,False,0.9999999926131208,False
485,DatlingerBock2017,Tcrlibrary_JUND_2,-1.9612763822555053,0.72,False,0.9999999926131208,False
486,DatlingerBock2017,Tcrlibrary_JUND_3,-2.5968152246782665,0.85,False,0.9999999926131208,False
487,DatlingerBock2017,Tcrlibrary_JUN_2,1.9887317046897977,0.17,False,0.9991586678010402,False
488,DatlingerBock2017,Tcrlibrary_JUN_3,5.017865751100629,0.09,False,0.9809568636285264,False
489,DatlingerBock2017,Tcrlibrary_LAT_1,-2.1303399517171044,0.67,False,0.9999999926131208,False
490,DatlingerBock2017,Tcrlibrary_NFATC1_1,-0.3471269155963625,0.45,False,0.9999999704526868,False
491,DatlingerBock2017,Tcrlibrary_NFATC1_2,-1.8568410833713076,0.74,False,0.9999999926131208,False
492,DatlingerBock2017,Tcrlibrary_NFATC1_3,0.6395177533910896,0.24,False,0.9999487977174196,False
493,DatlingerBock2017,Tcrlibrary_NFATC3_1,-0.9062282256752496,0.57,False,0.9999999913641314,False
494,DatlingerBock2017,Tcrlibrary_NFKB1_1,0.2048776179017295,0.42,False,0.9999999200460716,False
495,DatlingerBock2017,Tcrlibrary_NFKB1_2,-2.498225234946375,0.81,False,0.9999999926131208,False
496,DatlingerBock2017,Tcrlibrary_NFKB1_3,1.614327154366748,0.21,False,0.9998369944551546,False
497,DatlingerBock2017,Tcrlibrary_NFKB2_1,-2.200989279090294,0.78,False,0.9999999926131208,False
498,DatlingerBock2017,Tcrlibrary_NR4A1_1,-2.431797914436117,0.8,False,0.9999999926131208,False
499,DatlingerBock2017,Tcrlibrary_NR4A1_2,-2.4093477945356767,0.78,False,0.9999999926131208,False
500,DatlingerBock2017,Tcrlibrary_NR4A1_3,-2.507944608884742,0.79,False,0.9999999926131208,False
501,DatlingerBock2017,Tcrlibrary_PTPN6_1,-2.474370755054053,0.76,False,0.9999999926131208,False
502,DatlingerBock2017,Tcrlibrary_PTPN6_2,1.0540863096885005,0.16,False,0.9988859821325992,False
503,DatlingerBock2017,Tcrlibrary_PTPN11_2,-0.8680046034251063,0.49,False,0.9999999888289596,False
504,DatlingerBock2017,Tcrlibrary_RELA_3,4.622673067423619,0.07,False,0.9558666608300588,False
505,DatlingerBock2017,Tcrlibrary_RELB_1,0.2262930802420157,0.38,False,0.9999997727342116,False
506,DatlingerBock2017,Tcrlibrary_REL_2,-0.5537875456184906,0.51,False,0.9999999888289596,False
507,DatlingerBock2017,Tcrlibrary_RUNX2_1,-1.1949834906669992,0.65,False,0.9999999926131208,False
508,DatlingerBock2017,Tcrlibrary_RUNX2_2,-1.0630937143994856,0.59,False,0.9999999926131208,False
509,DatlingerBock2017,Tcrlibrary_RUNX2_3,-0.5306576795563558,0.48,False,0.9999999888289596,False
510,DatlingerBock2017,Tcrlibrary_ZAP70_2,6.244341673322481,0.05,False,0.8953260452767448,False
511,DatlingerBock2017,control,0.0,0.0,True,0.0,True
512,FrangiehIzar2021_RNA,A2M,-3.039125337517447,0.82,False,1.0,False
513,FrangiehIzar2021_RNA,ACSL3,-1.8157014321361655,0.68,False,1.0,False
514,FrangiehIzar2021_RNA,ACTA2,0.2458075333561282,0.39,False,1.0,False
515,FrangiehIzar2021_RNA,AEBP1,2.357601838925291,0.22,False,1.0,False
516,FrangiehIzar2021_RNA,AGA,-2.5531911872444937,0.79,False,1.0,False
517,FrangiehIzar2021_RNA,AHCY,7.227869071018972,0.03,True,0.9991204295801728,False
518,FrangiehIzar2021_RNA,AHNAK,1.873972412970204,0.2,False,1.0,False
519,FrangiehIzar2021_RNA,APOC2,-0.9328843731932466,0.58,False,1.0,False
520,FrangiehIzar2021_RNA,APOD,-2.365757746076099,0.71,False,1.0,False
521,FrangiehIzar2021_RNA,APOE,-1.933127097168466,0.69,False,1.0,False
522,FrangiehIzar2021_RNA,ARMC6,-3.033064012965781,0.86,False,1.0,False
523,FrangiehIzar2021_RNA,ATP1B1,-2.2540628945550623,0.69,False,1.0,False
524,FrangiehIzar2021_RNA,ATP5MD,-0.7370958982930063,0.49,False,1.0,False
525,FrangiehIzar2021_RNA,B2M,-3.246427714332583,0.85,False,1.0,False
526,FrangiehIzar2021_RNA,BOLA2,-0.2364246448717324,0.49,False,1.0,False
527,FrangiehIzar2021_RNA,BOLA2B,0.1371827862203645,0.44,False,1.0,False
528,FrangiehIzar2021_RNA,BZW2,-1.5888371963615953,0.62,False,1.0,False
529,FrangiehIzar2021_RNA,C1QBP,-0.6977447539279638,0.38,False,1.0,False
530,FrangiehIzar2021_RNA,C6orf226,7.289288489270916,0.09,False,0.9999999992650962,False
531,FrangiehIzar2021_RNA,C19orf48,-1.409231249710956,0.62,False,1.0,False
532,FrangiehIzar2021_RNA,CCND1,1.4986927189399637,0.35,False,1.0,False
533,FrangiehIzar2021_RNA,CCND2,-2.5235250706305408,0.77,False,1.0,False
534,FrangiehIzar2021_RNA,CCR10,-4.823417588892113,1.0,False,1.0,False
535,FrangiehIzar2021_RNA,CCT3,-1.1309859896638557,0.52,False,1.0,False
536,FrangiehIzar2021_RNA,CCT6A,-2.0955942312226625,0.67,False,1.0,False
537,FrangiehIzar2021_RNA,CD44,1.841583040699021,0.19,False,1.0,False
538,FrangiehIzar2021_RNA,CD47,-3.7003300231027367,0.87,False,1.0,False
539,FrangiehIzar2021_RNA,CD58,1.2884290169358508,0.3,False,1.0,False
540,FrangiehIzar2021_RNA,CD59,-2.7245110906386003,0.82,False,1.0,False
541,FrangiehIzar2021_RNA,CD63,-2.3132830013890384,0.74,False,1.0,False
542,FrangiehIzar2021_RNA,CD151,-3.652483438083124,0.92,False,1.0,False
543,FrangiehIzar2021_RNA,CD274,-4.047082953705228,0.94,False,1.0,False
544,FrangiehIzar2021_RNA,CDC123,-0.799120568393306,0.52,False,1.0,False
545,FrangiehIzar2021_RNA,CDH19,-3.1160048041093944,0.82,False,1.0,False
546,FrangiehIzar2021_RNA,CDK4,-4.207266143019638,0.94,False,1.0,False
547,FrangiehIzar2021_RNA,CDK6,5.154489525205577,0.13,False,0.999999999999886,False
548,FrangiehIzar2021_RNA,CDKN1A,-2.366139365878098,0.69,False,1.0,False
549,FrangiehIzar2021_RNA,CDKN2A,0.0005462255196277,0.35,False,1.0,False
550,FrangiehIzar2021_RNA,CDKN2B,9.929011545202172,0.03,True,0.9991204295801728,False
551,FrangiehIzar2021_RNA,CGAS,2.042763185167246,0.27,False,1.0,False
552,FrangiehIzar2021_RNA,CHCHD2,1.9162605046543888,0.28,False,1.0,False
553,FrangiehIzar2021_RNA,CITED1,-0.1917438985836383,0.48,False,1.0,False
554,FrangiehIzar2021_RNA,CKS1B,1.5293370374544963,0.36,False,1.0,False
555,FrangiehIzar2021_RNA,CMSS1,-4.642132637136484,0.98,False,1.0,False
556,FrangiehIzar2021_RNA,CORO1A,-3.2036578872278483,0.84,False,1.0,False
557,FrangiehIzar2021_RNA,CSPG4,-2.4002161050588318,0.71,False,1.0,False
558,FrangiehIzar2021_RNA,CST3,-3.278354261816162,0.8,False,1.0,False
559,FrangiehIzar2021_RNA,CTPS1,-0.5416762224249396,0.47,False,1.0,False
560,FrangiehIzar2021_RNA,CTSA,2.875870321511684,0.17,False,1.0,False
561,FrangiehIzar2021_RNA,CTSB,0.9674561461284554,0.27,False,1.0,False
562,FrangiehIzar2021_RNA,CTSD,-3.1710857914882524,0.87,False,1.0,False
563,FrangiehIzar2021_RNA,CTSL,-1.2341213560960398,0.45,False,1.0,False
564,FrangiehIzar2021_RNA,CTSO,2.3797423738631096,0.22,False,1.0,False
565,FrangiehIzar2021_RNA,CXCR4,-0.74619547747551,0.46,False,1.0,False
566,FrangiehIzar2021_RNA,CYP27A1,-4.97233660117837,0.99,False,1.0,False
567,FrangiehIzar2021_RNA,DAG1,-3.9504040431689305,0.9,False,1.0,False
568,FrangiehIzar2021_RNA,DDR1,-2.341156049688692,0.76,False,1.0,False
569,FrangiehIzar2021_RNA,DDX17,5.922937519010219,0.07,False,0.9999999128674396,False
570,FrangiehIzar2021_RNA,DDX39A,-3.734446923185146,0.92,False,1.0,False
